page_id,topic_kw,value
127,permit,0.006939745
127,business,0.0068234005
127,need,0.005967976
127,application,0.0049946355
127,vehicle,0.0044613755
127,trading,0.0044378988
127,works,0.0044008303
128,melbourne,0.02354788
128,city,0.018978262
128,parking,0.0068860813
128,plan,0.0057940786
128,community,0.004898334
128,page,0.004774773
128,waste,0.0045775636
128,planning,0.003628222
128,share,0.0035075906
128,area,0.003478524
129,melbourne,0.014803368
129,permit,0.013347596
129,city,0.010464217
129,building,0.009451968
129,need,0.005747376
129,property,0.0056508575
129,application,0.005480091
129,creative,0.0053606005
129,planning,0.0051000156
129,information,0.004977543
130,melbourne,0.030578641
130,city,0.023179527
130,information,0.00541173
130,food,0.0049132993
130,business,0.0046947356
130,support,0.004507689
130,people,0.0039867903
130,event,0.003977593
130,public,0.0036904393
130,street,0.0036702175
131,melbourne,0.025119096
131,city,0.017218273
131,business,0.006652567
131,information,0.005766216
131,support,0.004920775
131,businesses,0.0048326133
131,street,0.003941561
131,waste,0.0037711132
131,program,0.0035020723
131,planning,0.003385934
132,melbourne,0.015409922
132,city,0.0118637355
132,building,0.011755831
132,community,0.010445781
132,street,0.007555796
132,new,0.0053180656
132,public,0.005298525
132,works,0.00471316
132,content,0.004220059
132,page,0.0040902155
133,melbourne,0.015639964
133,city,0.010807562
133,heritage,0.010800386
133,street,0.009789311
133,permit,0.0070414613
133,information,0.0056422884
133,place,0.0052814246
133,public,0.0046976884
133,building,0.0041065193
133,1,0.003583132
134,city,0.015124705
134,melbourne,0.013862845
134,victoria,0.006381244
134,event,0.005482748
134,public,0.0046708975
134,market,0.004649282
134,council,0.0042451797
134,page,0.004234632
134,park,0.003986839
134,energy,0.003934684
135,city,0.023222376
135,melbourne,0.02159244
135,permit,0.012054403
135,parking,0.0067493487
135,community,0.0059976033
135,public,0.0057291742
135,people,0.0045706374
135,new,0.0044092517
135,business,0.004364436
135,building,0.0043488094
136,community,0.012136603
136,melbourne,0.011910955
136,local,0.009738799
136,city,0.006484944
136,food,0.006458427
136,council,0.0062550805
136,page,0.00582547
136,public,0.0056723347
136,plan,0.0055743284
136,activities,0.004229814
137,melbourne,0.0170408
137,city,0.014746319
137,council,0.007423665
137,business,0.006557679
137,page,0.006107763
137,content,0.0049789455
137,–,0.004789935
137,information,0.0046732905
137,new,0.004363217
137,share,0.004259302
138,city,0.023222376
138,melbourne,0.02159244
138,permit,0.012054403
138,parking,0.0067493487
138,community,0.0059976033
138,public,0.0057291742
138,people,0.0045706374
138,new,0.0044092517
138,business,0.004364436
138,building,0.0043488094
139,melbourne,0.030578641
139,city,0.023179527
139,information,0.00541173
139,food,0.0049132993
139,business,0.0046947356
139,support,0.004507689
139,people,0.0039867903
139,event,0.003977593
139,public,0.0036904393
139,street,0.0036702175
140,melbourne,0.016047744
140,city,0.011071678
140,share,0.0051087346
140,information,0.0048576505
140,waste,0.004573967
140,children,0.004426893
140,services,0.003836311
140,use,0.003738122
140,permit,0.003526064
140,people,0.0034997
141,melbourne,0.02812381
141,city,0.019160064
141,planning,0.017987965
141,design,0.0070415316
141,building,0.0064896923
141,permit,0.0055329865
141,project,0.0054031936
141,applications,0.004839303
141,information,0.0044800993
141,services,0.004268556
142,melbourne,0.01619809
142,city,0.011862292
142,public,0.009221704
142,need,0.006653989
142,art,0.0053800344
142,building,0.0048172353
142,project,0.0043937205
142,works,0.0041468637
142,venue,0.0038621025
142,energy,0.003830911
143,melbourne,0.023773834
143,city,0.02146817
143,business,0.008534389
143,program,0.0058959275
143,new,0.005497634
143,small,0.0051172418
143,content,0.0043247696
143,public,0.0043194746
143,community,0.0039810976
143,heritage,0.003951567
144,melbourne,0.023653042
144,city,0.011810325
144,car,0.008795676
144,share,0.0055290493
144,planning,0.0043101166
144,–,0.004225388
144,council,0.0039806007
144,content,0.003925183
144,soft,0.003712151
144,awards,0.0036755658
145,permit,0.015473449
145,melbourne,0.011592757
145,place,0.009310612
145,street,0.0076335086
145,skip,0.007487662
145,city,0.0068023447
145,parking,0.006172658
145,bin,0.0053082313
145,container,0.0049059307
145,heritage,0.004719092
146,market,0.016628005
146,melbourne,0.014795984
146,city,0.010284307
146,queen,0.007318775
146,victoria,0.006498665
146,renewal,0.006073788
146,car,0.006054549
146,sports,0.005828605
146,share,0.0056888894
146,use,0.005245913
147,city,0.023222376
147,melbourne,0.02159244
147,permit,0.012054403
147,parking,0.0067493487
147,community,0.0059976033
147,public,0.0057291742
147,people,0.0045706374
147,new,0.0044092517
147,business,0.004364436
147,building,0.0043488094
148,city,0.02566961
148,melbourne,0.02273015
148,building,0.0120266825
148,information,0.010483041
148,permit,0.0076443707
148,planning,0.0066422834
148,data,0.006294512
148,required,0.0051633343
148,application,0.004991627
148,form,0.0044635134
149,city,0.02566961
149,melbourne,0.02273015
149,building,0.0120266825
149,information,0.010483041
149,permit,0.0076443707
149,planning,0.0066422834
149,data,0.006294512
149,required,0.0051633343
149,application,0.004991627
149,form,0.0044635134
150,city,0.02566961
150,melbourne,0.02273015
150,building,0.0120266825
150,information,0.010483041
150,permit,0.0076443707
150,planning,0.0066422834
150,data,0.006294512
150,required,0.0051633343
150,application,0.004991627
150,form,0.0044635134
151,melbourne,0.030578641
151,city,0.023179527
151,information,0.00541173
151,food,0.0049132993
151,business,0.0046947356
151,support,0.004507689
151,people,0.0039867903
151,event,0.003977593
151,public,0.0036904393
151,street,0.0036702175
152,melbourne,0.015639964
152,city,0.010807562
152,heritage,0.010800386
152,street,0.009789311
152,permit,0.0070414613
152,information,0.0056422884
152,place,0.0052814246
152,public,0.0046976884
152,building,0.0041065193
152,1,0.003583132
153,melbourne,0.017648343
153,city,0.0092786355
153,heritage,0.0090731885
153,event,0.0056337733
153,planning,0.0054122866
153,community,0.0051862607
153,business,0.0051711625
153,street,0.004952043
153,building,0.004151408
153,information,0.004148888
154,city,0.02566961
154,melbourne,0.02273015
154,building,0.0120266825
154,information,0.010483041
154,permit,0.0076443707
154,planning,0.0066422834
154,data,0.006294512
154,required,0.0051633343
154,application,0.004991627
154,form,0.0044635134
155,city,0.023222376
155,melbourne,0.02159244
155,permit,0.012054403
155,parking,0.0067493487
155,community,0.0059976033
155,public,0.0057291742
155,people,0.0045706374
155,new,0.0044092517
155,business,0.004364436
155,building,0.0043488094
156,melbourne,0.02645895
156,city,0.010073426
156,permit,0.008678711
156,plan,0.007817619
156,booking,0.0049862647
156,information,0.0046632257
156,new,0.0046309154
156,2022,0.004157803
156,form,0.0035834026
156,page,0.0034281856
157,melbourne,0.019668546
157,city,0.015803441
157,information,0.0065750303
157,services,0.0057657845
157,people,0.0055588526
157,support,0.0046505616
157,public,0.004602652
157,permit,0.0042638523
157,building,0.004248097
157,page,0.0041442188
158,melbourne,0.010980309
158,city,0.008612242
158,information,0.007834379
158,council,0.0068750405
158,heritage,0.0058256416
158,building,0.0057638395
158,marina,0.0053295456
158,s,0.00458481
158,data,0.004511753
158,including,0.004461247
159,melbourne,0.010980309
159,city,0.008612242
159,information,0.007834379
159,council,0.0068750405
159,heritage,0.0058256416
159,building,0.0057638395
159,marina,0.0053295456
159,s,0.00458481
159,data,0.004511753
159,including,0.004461247
160,city,0.023222376
160,melbourne,0.02159244
160,permit,0.012054403
160,parking,0.0067493487
160,community,0.0059976033
160,public,0.0057291742
160,people,0.0045706374
160,new,0.0044092517
160,business,0.004364436
160,building,0.0043488094
161,city,0.02566961
161,melbourne,0.02273015
161,building,0.0120266825
161,information,0.010483041
161,permit,0.0076443707
161,planning,0.0066422834
161,data,0.006294512
161,required,0.0051633343
161,application,0.004991627
161,form,0.0044635134
162,melbourne,0.012968089
162,city,0.011136361
162,new,0.0051226364
162,information,0.0050816275
162,building,0.0047002677
162,s,0.0041663996
162,–,0.004018819
162,share,0.004015833
162,page,0.003997285
162,apply,0.003804637
163,melbourne,0.023671543
163,city,0.014660326
163,community,0.007215537
163,heritage,0.006716662
163,people,0.0062401276
163,market,0.005660206
163,street,0.005517966
163,share,0.005248014
163,permit,0.004844083
163,content,0.004410229
164,city,0.02566961
164,melbourne,0.02273015
164,building,0.0120266825
164,information,0.010483041
164,permit,0.0076443707
164,planning,0.0066422834
164,data,0.006294512
164,required,0.0051633343
164,application,0.004991627
164,form,0.0044635134
165,melbourne,0.023864675
165,city,0.011463315
165,community,0.004591528
165,people,0.0041690352
165,support,0.0038210065
165,page,0.0037619814
165,water,0.003761751
165,share,0.0037343933
165,s,0.0036630533
165,year,0.0035961266
166,city,0.023222376
166,melbourne,0.02159244
166,permit,0.012054403
166,parking,0.0067493487
166,community,0.0059976033
166,public,0.0057291742
166,people,0.0045706374
166,new,0.0044092517
166,business,0.004364436
166,building,0.0043488094
167,melbourne,0.016047744
167,city,0.011071678
167,share,0.0051087346
167,information,0.0048576505
167,waste,0.004573967
167,children,0.004426893
167,services,0.003836311
167,use,0.003738122
167,permit,0.003526064
167,people,0.0034997
168,melbourne,0.023864675
168,city,0.011463315
168,community,0.004591528
168,people,0.0041690352
168,support,0.0038210065
168,page,0.0037619814
168,water,0.003761751
168,share,0.0037343933
168,s,0.0036630533
168,year,0.0035961266
169,melbourne,0.0109779965
169,city,0.00948143
169,street,0.0078091514
169,building,0.0070028156
169,venue,0.0060860985
169,project,0.004222442
169,–,0.0038962974
169,public,0.0037432548
169,plan,0.0037055789
169,grants,0.0036462878
170,melbourne,0.015476492
170,city,0.014035116
170,council,0.0072699776
170,waste,0.0061685382
170,business,0.0060720434
170,planning,0.0059021367
170,food,0.005625909
170,form,0.0039655436
170,people,0.0033773005
170,services,0.003194173
171,melbourne,0.019668546
171,city,0.015803441
171,information,0.0065750303
171,services,0.0057657845
171,people,0.0055588526
171,support,0.0046505616
171,public,0.004602652
171,permit,0.0042638523
171,building,0.004248097
171,page,0.0041442188
172,city,0.02566961
172,melbourne,0.02273015
172,building,0.0120266825
172,information,0.010483041
172,permit,0.0076443707
172,planning,0.0066422834
172,data,0.006294512
172,required,0.0051633343
172,application,0.004991627
172,form,0.0044635134
173,city,0.023222376
173,melbourne,0.02159244
173,permit,0.012054403
173,parking,0.0067493487
173,community,0.0059976033
173,public,0.0057291742
173,people,0.0045706374
173,new,0.0044092517
173,business,0.004364436
173,building,0.0043488094
174,market,0.016628005
174,melbourne,0.014795984
174,city,0.010284307
174,queen,0.007318775
174,victoria,0.006498665
174,renewal,0.006073788
174,car,0.006054549
174,sports,0.005828605
174,share,0.0056888894
174,use,0.005245913
175,melbourne,0.024449266
175,city,0.021958811
175,victoria,0.0059106015
175,council,0.0052444143
175,program,0.0045433
175,community,0.0041723694
175,plan,0.0040326826
175,page,0.0040245284
175,information,0.0039579007
175,content,0.0039537544
176,melbourne,0.025119096
176,city,0.017218273
176,business,0.006652567
176,information,0.005766216
176,support,0.004920775
176,businesses,0.0048326133
176,street,0.003941561
176,waste,0.0037711132
176,program,0.0035020723
176,planning,0.003385934
177,melbourne,0.013751401
177,booking,0.012053216
177,access,0.009542291
177,city,0.00820842
177,conditions,0.007925433
177,community,0.0072422195
177,form,0.0067896578
177,information,0.0059258053
177,kb,0.00555677
177,terms,0.005538296
178,melbourne,0.01914991
178,city,0.010478874
178,street,0.0065673753
178,public,0.0062918626
178,food,0.0060848007
178,waste,0.005297364
178,need,0.004900706
178,community,0.004571095
178,permit,0.0043360256
178,gardens,0.004083018
179,melbourne,0.01914991
179,city,0.010478874
179,street,0.0065673753
179,public,0.0062918626
179,food,0.0060848007
179,waste,0.005297364
179,need,0.004900706
179,community,0.004571095
179,permit,0.0043360256
179,gardens,0.004083018
180,waste,0.015654033
180,food,0.011686828
180,melbourne,0.008377137
180,information,0.0074409465
180,business,0.0061281417
180,water,0.005876323
180,city,0.0049559334
180,permit,0.0046153767
180,use,0.0037643185
180,need,0.0037244484
181,city,0.015340483
181,food,0.012350719
181,melbourne,0.01221626
181,waste,0.009697276
181,street,0.0068888944
181,recycling,0.006672221
181,bin,0.005662314
181,–,0.005295032
181,bins,0.0050770794
181,public,0.0049683875
182,city,0.02566961
182,melbourne,0.02273015
182,building,0.0120266825
182,information,0.010483041
182,permit,0.0076443707
182,planning,0.0066422834
182,data,0.006294512
182,required,0.0051633343
182,application,0.004991627
182,form,0.0044635134
183,melbourne,0.01914991
183,city,0.010478874
183,street,0.0065673753
183,public,0.0062918626
183,food,0.0060848007
183,waste,0.005297364
183,need,0.004900706
183,community,0.004571095
183,permit,0.0043360256
183,gardens,0.004083018
184,melbourne,0.017648343
184,city,0.0092786355
184,heritage,0.0090731885
184,event,0.0056337733
184,planning,0.0054122866
184,community,0.0051862607
184,business,0.0051711625
184,street,0.004952043
184,building,0.004151408
184,information,0.004148888
185,melbourne,0.019184593
185,city,0.017226757
185,street,0.011890962
185,business,0.0050827083
185,permit,0.004780488
185,food,0.0044606975
185,project,0.004304949
185,parking,0.0042825215
185,urban,0.003790279
185,community,0.0036220844
186,melbourne,0.02249184
186,city,0.011841919
186,community,0.006553724
186,event,0.0049133026
186,events,0.0039401394
186,parking,0.003816712
186,available,0.0037365656
186,venue,0.003689707
186,free,0.0035372574
186,waste,0.0034165864
187,melbourne,0.030578641
187,city,0.023179527
187,information,0.00541173
187,food,0.0049132993
187,business,0.0046947356
187,support,0.004507689
187,people,0.0039867903
187,event,0.003977593
187,public,0.0036904393
187,street,0.0036702175
188,melbourne,0.023653042
188,city,0.011810325
188,car,0.008795676
188,share,0.0055290493
188,planning,0.0043101166
188,–,0.004225388
188,council,0.0039806007
188,content,0.003925183
188,soft,0.003712151
188,awards,0.0036755658
189,melbourne,0.016082209
189,city,0.011304067
189,street,0.010648843
189,space,0.0068208273
189,community,0.00578264
189,public,0.004772023
189,new,0.004583354
189,park,0.004450352
189,spaces,0.00428956
189,information,0.0035658355
190,melbourne,0.030578641
190,city,0.023179527
190,information,0.00541173
190,food,0.0049132993
190,business,0.0046947356
190,support,0.004507689
190,people,0.0039867903
190,event,0.003977593
190,public,0.0036904393
190,street,0.0036702175
191,building,0.008553339
191,city,0.008346193
191,melbourne,0.00822827
191,heritage,0.005958359
191,information,0.0057446985
191,street,0.0046956437
191,place,0.0042886026
191,significant,0.00407074
191,parking,0.0039978335
191,need,0.0038057321
192,melbourne,0.01914991
192,city,0.010478874
192,street,0.0065673753
192,public,0.0062918626
192,food,0.0060848007
192,waste,0.005297364
192,need,0.004900706
192,community,0.004571095
