council,page,url
102,101,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/gli-auguri-di-ricci-al-personale-sotto-pressione/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=a6ffb57a76355ddac06679431151ed10
102,102,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/labbraccio-di-ricci-al-piccolo-gael/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=79349aa65beb8f799e309472b4350b0c
102,103,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=12&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5B%40widget_0%5D%5BcurrentPage%5D=2&cHash=0dd65a617b322ebf6056c8f64ac931a0
102,104,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/inshallah-europa-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=80c10e09806452671a4eb9e374a0e683
102,105,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/piazza-di-natale-accesa-ricci-cosi-batte-il-cuore-della-citta/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=4814b4b2857bcc411dc6aea7c42aea96
102,106,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/si-accende-pesaro-nel-cuore-ricci-sara-festa-popolare/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=e53f73f00cc1cbc3bd0543c40421271a
102,107,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/pesaro-nel-cuore-le-iniziative-del-weekend/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ea358fb469c5718a723dadfa89c82889
102,108,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/il-saluto-di-sindaco-e-assessore-ai-docenti-in-pensione/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=09bf5f885d5bd2ee7590379a677384c9
102,109,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/violenza-sulle-donne-la-citta-si-interroga/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=19923d2bbf596bf32ca6554955eb6265
102,110,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/centro-per-le-famiglie-i-prossimi-appuntamenti-a-pesaro-e-gradara/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=a2ece58331a77ec0b70148123c9c1dcd
102,111,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/monumento-alla-resistenza-ricci-scelta-di-buon-senso-che-ora-si-ferma-qui/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=accafe413f5b14fd205d447e5369e9ae
102,112,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/via-dellacquedotto-ricci-sdogana-progetto-per-area-da-pump-track-avanti-con-la-riqualificazione/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=36faf9eb63df53d3c357d8e3670f3830
102,113,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/pesaro-adotta-il-manifesto/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cb23c869cc95afaa336c4b8ec79ffdf8
102,114,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-progetti-pronti-per-il-maxi-mutuo-del-credito-sportivo-a-tasso-zero-avanti-con-gli-investim/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ad76996d32014ccc8a3dd6138c1451f5
102,115,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/in-centro-parcheggi-gratis/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=c085d5bba06873a726bc95d588326da8
102,116,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/baia-flaminia-160-piante-di-ammophila-arenaria/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=1f2a12f2863f15d77eecdf7b7012e131
102,117,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/arte-sprigionata-nei-luoghi-della-cultura-di-pesaro/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=a3a84ee94bdebbaec96d90015725e085
102,118,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-ecco-il-piano-per-i-parcheggi-a-baia-flaminia/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8dbec46da00caf2f6f76f609e4066c2f
102,119,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/monumento-alla-resistenza-ce-stata-corrispondenza-tra-comune-e-soprintendenza/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=7afd4411eaad16ce3163d94edbc8de10
102,120,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/spaziounder20-seconda-edizione/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=24c723657b8322495645f3cd0262ef22
102,121,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/il-grazie-del-comune-allasd-sordi-pesaro/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=632f3d1b56e32d3ff4d62987d34593e4
102,122,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=11&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5B%40widget_0%5D%5BcurrentPage%5D=3&cHash=3df96c9545ea6cf7b39f93996e416ce6
102,123,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/progetto-wave-on-wave-sottoscritto-in-spagna-il-memorandum/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=d79641e99ec041ed0452511efc3dae1f
102,124,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/un-sindaco-in-famiglia-lunedi-la-cena-di-ricci-a-casa-zucca/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=a4b7fa55ab379713d2defd14d4e7409b
102,125,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-pesaro-si-candida-con-il-coni-per-i-mediterranean-beach-games-2023-e-i-giochi-del-mediterran/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=6db65fb3745572e6d46a1ba7509a92ce
